KOU	307.27	5.21	23.43	9.39	21.60	80.61	-17.66	141.29	-5.3	1.6	-2.0	-4.5	3.2	-2.0
MBO	343.03	14.38	57.83	0.70	23.89	89.30	-9.25	173.80	0.6	3.7	4.8	1.2	3.6	4.8
MUT	121.02	14.37	-167.47	7.15	8.87	82.85	-1.12	54.70	-20.1	-1.3	11.2	-20.1	-0.9	11.2
PPT	210.42	-17.57	-74.71	-16.61	15.05	106.61	12.63	43.93	-6.1	9.5	10.3	-8.0	7.9	10.3
SJG	293.85	18.11	10.50	28.08	20.73	61.92	-12.32	132.89	-5.0	0.8	2.7	-4.7	1.8	2.7
TAN	47.55	-18.92	116.81	-28.78	3.82	118.78	-14.91	106.23	7.4	0.4	-2.7	7.2	-1.5	-2.7
TND	124.95	1.29	-163.56	-6.55	9.13	96.55	1.19	43.92	-13.2	-2.7	-7.3	-13.1	-2.9	-7.3
TSU	17.70	-19.22	86.87	-30.29	1.82	120.29	-10.64	128.28	-3.8	-5.5	1.6	-4.8	-4.7	1.6
2001	11	24	00	52	00	60	16
AAE	38.77	9.03	110.61	0.60	3.42	89.40	1.49	125.73	3.5	-1.9	-0.2	3.6	-1.8	-0.2
API	188.22	-13.80	-97.45	-15.56	13.55	105.56	11.47	24.39	8.8	-10.4	-3.7	10.7	-8.4	-3.7
BIK	136.05	-1.08	-152.34	-9.18	9.90	99.18	2.94	33.24	-14.3	-7.1	6.5	-13.9	-7.8	6.5
BNG	18.57	4.33	90.26	-6.21	2.07	96.21	-0.84	142.39	-1.1	-0.5	-0.5	-1.1	-0.5	-0.5
DRW	130.90	-12.40	-156.94	-21.48	9.59	111.48	3.48	32.37	-9.4	-3.0	-18.3	-9.2	-3.6	-18.3
GUA	144.87	13.59	-144.13	6.19	10.44	83.81	1.50	38.79	-6.1	-7.6	4.7	-5.9	-7.7	4.7
HUA	284.67	-12.05	-3.64	0.51	19.81	89.49	-0.67	113.50	-9.0	4.1	0.3	-8.9	4.2	0.3
KDU	132.47	-12.69	-155.29	-21.78	9.70	111.78	3.79	30.83	5.4	-0.7	-22.8	5.4	-0.3	-22.8
KOU	307.27	5.21	23.43	9.39	21.61	80.61	-17.66	141.51	-5.3	1.6	-3.0	-4.5	3.2	-3.0
MBO	343.03	14.38	57.83	0.70	23.91	89.30	-9.25	173.83	1.6	3.9	4.8	2.2	3.6	4.8
MUT	121.02	14.37	-167.47	7.15	8.89	82.85	-1.12	54.51	-20.2	-0.7	11.6	-20.2	-0.3	11.6
PPT	210.42	-17.57	-74.71	-16.61	15.07	106.61	12.63	44.16	-5.7	9.7	10.5	-7.7	8.2	10.5
SJG	293.85	18.11	10.50	28.08	20.75	61.92	-12.32	133.12	-3.9	1.5	2.7	-3.5	2.3	2.7
TAN	47.55	-18.92	116.81	-28.78	3.84	118.78	-14.91	106.03	7.3	0.5	-2.7	7.2	-1.4	-2.7
TND	124.95	1.29	-163.56	-6.55	9.15	96.55	1.19	43.71	-12.4	-2.8	-7.3	-12.4	-3.0	-7.3
TSU	17.70	-19.22	86.87	-30.29	1.84	120.29	-10.64	128.12	-2.8	-5.5	1.6	-3.8	-4.9	1.6
2001	11	24	00	53	00	60	16
AAE	38.77	9.03	110.61	0.60	3.44	89.40	1.49	125.49	3.5	-1.9	-0.2	3.6	-1.8	-0.2
API	188.22	-13.80	-97.45	-15.56	13.57	105.56	11.47	24.62	9.0	-10.4	-4.8	10.9	-8.4	-4.8
BIK	136.05	-1.08	-152.34	-9.18	9.91	99.18	2.94	33.04	-14.9	-6.9	6.7	-14.6	-7.7	6.7
BNG	18.57	4.33	90.26	-6.21	2.09	96.21	-0.84	142.17	-0.1	-0.4	-0.5	-0.1	-0.4	-0.5
DRW	130.90	-12.40	-156.94	-21.48	9.61	111.48	3.48	32.14	-9.9	-2.8	-18.4	-9.7	-3.4	-18.4
GUA	144.87	13.59	-144.13	6.19	10.46	83.81	1.50	38.67	-6.3	-7.6	4.8	-6.1	-7.8	4.8
HUA	284.67	-12.05	-3.64	0.51	19.83	89.49	-0.67	113.72	-8.9	4.1	0.3	-8.9	4.2	0.3
KDU	132.47	-12.69	-155.29	-21.78	9.72	111.78	3.79	30.60	5.2	-0.9	-22.9	5.3	-0.5	-22.9
KOU	307.27	5.21	23.43	9.39	21.63	80.61	-17.66	141.73	-5.2	1.6	-3.0	-4.5	3.2	-3.0
MBO	343.03	14.38	57.83	0.70	23.92	89.30	-9.25	173.85	1.8	2.9	4.8	2.3	2.6	4.8
MUT	121.02	14.37	-167.47	7.15	8.90	82.85	-1.12	54.33	-21.0	-1.0	11.1	-21.0	-0.6	11.1
PPT	210.42	-17.57	-74.71	-16.61	15.09	106.61	12.63	44.40	-5.3	9.8	10.6	-7.3	8.4	10.6
SJG	293.85	18.11	10.50	28.08	20.77	61.92	-12.32	133.35	-3.9	1.5	2.6	-3.5	2.3	2.6
TAN	47.55	-18.92	116.81	-28.78	3.86	118.78	-14.91	105.82	7.3	0.5	-2.7	7.2	-1.4	-2.7
TND	124.95	1.29	-163.56	-6.55	9.16	96.55	1.19	43.50	-13.6	-1.8	-7.2	-13.6	-2.1	-7.2
TSU	17.70	-19.22	86.87	-30.29	1.86	120.29	-10.64	127.96	-2.8	-5.9	1.6	-3.9	-5.3	1.6
2001	11	24	00	54	00	60	16
AAE	38.77	9.03	110.61	0.60	3.46	89.40	1.49	125.26	3.5	-1.8	-0.2	3.6	-1.7	-0.2
API	188.22	-13.80	-97.45	-15.56	13.59	105.56	11.47	24.85	9.2	-10.3	-4.8	11.0	-8.3	-4.8
BIK	136.05	-1.08	-152.34	-9.18	9.93	99.18	2.94	32.84	-15.5	-6.6	7.0	-15.1	-7.4	7.0
BNG	18.57	4.33	90.26	-6.21	2.10	96.21	-0.84	141.95	-1.1	-1.4	-0.5	-1.1	-1.4	-0.5
DRW	130.90	-12.40	-156.94	-21.48	9.62	111.48	3.48	31.91	-10.0	-2.0	-18.6	-9.9	-2.6	-18.6
GUA	144.87	13.59	-144.13	6.19	10.48	83.81	1.50	38.56	-6.4	-6.6	4.9	-6.2	-6.8	4.9
HUA	284.67	-12.05	-3.64	0.51	19.84	89.49	-0.67	113.93	-9.9	4.0	0.3	-9.9	4.1	0.3
KDU	132.47	-12.69	-155.29	-21.78	9.73	111.78	3.79	30.37	4.1	-1.0	-22.0	4.1	-0.8	-22.0
KOU	307.27	5.21	23.43	9.39	21.65	80.61	-17.66	141.96	-5.2	1.6	-3.0	-4.5	3.1	-3.0
MBO	343.03	14.38	57.83	0.70	23.94	89.30	-9.25	173.86	1.8	2.9	4.8	2.3	2.6	4.8
MUT	121.02	14.37	-167.47	7.15	8.92	82.85	-1.12	54.14	-21.9	-0.3	11.0	-21.9	0.1	11.0
PPT	210.42	-17.57	-74.71	-16.61	15.11	106.61	12.63	44.63	-4.9	10.0	10.7	-7.0	8.7	10.7
SJG	293.85	18.11	10.50	28.08	20.79	61.92	-12.32	133.59	-3.9	2.3	2.6	-3.3	3.0	2.6
TAN	47.55	-18.92	116.81	-28.78	3.87	118.78	-14.91	105.61	7.5	-0.4	-2.7	7.2	-2.3	-2.7
TND	124.95	1.29	-163.56	-6.55	9.18	96.55	1.19	43.29	-13.9	-1.9	-7.2	-13.8	-2.2	-7.2
TSU	17.70	-19.22	86.87	-30.29	1.88	120.29	-10.64	127.81	-2.9	-5.9	1.6	-3.9	-5.3	1.6
2001	11	24	00	55	00	60	16
AAE	38.77	9.03	110.61	0.60	3.48	89.40	1.49	125.03	2.5	-2.8	-0.2	2.6	-2.7	-0.2
API	188.22	-13.80	-97.45	-15.56	13.61	105.56	11.47	25.08	9.3	-10.3	-3.8	11.2	-8.3	-3.8
BIK	136.05	-1.08	-152.34	-9.18	9.95	99.18	2.94	32.64	-15.8	-6.2	7.0	-15.4	-7.0	7.0
BNG	18.57	4.33	90.26	-6.21	2.12	96.21	-0.84	141.73	-1.1	-1.4	-0.5	-1.1	-1.4	-0.5
DRW	130.90	-12.40	-156.94	-21.48	9.64	111.48	3.48	31.68	-9.9	-1.4	-18.5	-9.8	-2.0	-18.5
GUA	144.87	13.59	-144.13	6.19	10.50	83.81	1.50	38.44	-6.6	-5.6	5.0	-6.4	-5.8	5.0
HUA	284.67	-12.05	-3.64	0.51	19.86	89.49	-0.67	114.15	-9.9	2.9	0.3	-9.8	3.1	0.3
KDU	132.47	-12.69	-155.29	-21.78	9.75	111.78	3.79	30.14	3.9	-0.3	-22.1	4.0	0.0	-22.1
KOU	307.27	5.21	23.43	9.39	21.67	80.61	-17.66	142.18	-5.2	1.7	-3.0	-4.4	3.1	-3.0
MBO	343.03	14.38	57.83	0.70	23.96	89.30	-9.25	173.86	2.0	1.9	4.8	2.3	1.6	4.8
MUT	121.02	14.37	-167.47	7.15	8.94	82.85	-1.12	53.95	-22.0	0.4	11.1	-22.0	0.9	11.1
PPT	210.42	-17.57	-74.71	-16.61	15.12	106.61	12.63	44.86	-4.7	9.2	9.9	-6.6	8.0	9.9
SJG	293.85	18.11	10.50	28.08	20.80	61.92	-12.32	133.82	-3.9	1.4	2.6	-3.5	2.2	2.6
TAN	47.55	-18.92	116.81	-28.78	3.89	118.78	-14.91	105.40	6.3	0.4	-2.7	6.1	-1.3	-2.7
TND	124.95	1.29	-163.56	-6.55	9.20	96.55	1.19	43.08	-14.1	-2.0	-7.2	-14.0	-2.3	-7.2
TSU	17.70	-19.22	86.87	-30.29	1.89	120.29	-10.64	127.65	-3.9	-6.3	1.6	-5.0	-5.5	1.6
2001	11	24	00	56	00	60	16
AAE	38.77	9.03	110.61	0.60	3.50	89.40	1.49	124.79	1.5	-2.7	-0.2	1.6	-2.7	-0.2
API	188.22	-13.80	-97.45	-15.56	13.62	105.56	11.47	25.31	9.5	-10.3	-3.8	11.4	-8.2	-3.8
BIK	136.05	-1.08	-152.34	-9.18	9.97	99.18	2.94	32.45	-16.0	-6.0	7.1	-15.7	-6.8	7.1
BNG	18.57	4.33	90.26	-6.21	2.14	96.21	-0.84	141.51	-2.1	-1.4	-0.5	-2.1	-1.4	-0.5
DRW	130.90	-12.40	-156.94	-21.48	9.66	111.48	3.48	31.45	-9.6	-1.0	-18.5	-9.5	-1.5	-18.5
GUA	144.87	13.59	-144.13	6.19	10.51	83.81	1.50	38.33	-6.7	-5.6	5.1	-6.5	-5.8	5.1
HUA	284.67	-12.05	-3.64	0.51	19.88	89.49	-0.67	114.36	-9.9	2.9	1.3	-9.8	3.0	1.3
KDU	132.47	-12.69	-155.29	-21.78	9.77	111.78	3.79	29.91	3.8	-0.5	-22.3	3.8	-0.2	-22.3
KOU	307.27	5.21	23.43	9.39	21.68	80.61	-17.66	142.40	-5.2	1.7	-2.0	-4.4	3.1	-2.0
MBO	343.03	14.38	57.83	0.70	23.98	89.30	-9.25	173.85	2.0	1.9	4.8	2.3	1.6	4.8
MUT	121.02	14.37	-167.47	7.15	8.96	82.85	-1.12	53.76	-22.0	1.1	11.4	-22.0	1.6	11.4
PPT	210.42	-17.57	-74.71	-16.61	15.14	106.61	12.63	45.10	-5.3	9.6	10.0	-7.3	8.2	10.0
SJG	293.85	18.11	10.50	28.08	20.82	61.92	-12.32	134.05	-3.9	1.4	2.6	-3.5	2.2	2.6
TAN	47.55	-18.92	116.81	-28.78	3.91	118.78	-14.91	105.20	5.3	0.1	-2.6	5.1	-1.2	-2.6
TND	124.95	1.29	-163.56	-6.55	9.22	96.55	1.19	42.87	-13.3	-1.2	-8.1	-13.3	-1.4	-8.1
TSU	17.70	-19.22	86.87	-30.29	1.91	120.29	-10.64	127.49	-3.9	-6.3	1.6	-5.0	-5.5	1.6
2001	11	24	00	57	00	60	16
AAE	38.77	9.03	110.61	0.60	3.51	89.40	1.49	124.56	1.6	-1.7	-0.2	1.6	-1.7	-0.2
API	188.22	-13.80	-97.45	-15.56	13.64	105.56	11.47	25.54	9.7	-10.3	-3.9	11.5	-8.2	-3.9
BIK	136.05	-1.08	-152.34	-9.18	9.98	99.18	2.94	32.25	-16.1	-5.8	7.0	-15.7	-6.6	7.0
BNG	18.57	4.33	90.26	-6.21	2.16	96.21	-0.84	141.29	-2.1	-1.4	-0.5	-2.1	-1.3	-0.5
DRW	130.90	-12.40	-156.94	-21.48	9.68	111.48	3.48	31.22	-9.4	-0.8	-18.4	-9.3	-1.4	-18.4
GUA	144.87	13.59	-144.13	6.19	10.53	83.81	1.50	38.22	-5.8	-5.6	5.2	-5.7	-5.8	5.2
HUA	284.67	-12.05	-3.64	0.51	19.90	89.49	-0.67	114.57	-9.8	2.8	1.3	-9.8	2.9	1.3
KDU	132.47	-12.69	-155.29	-21.78	9.79	111.78	3.79	29.68	4.6	-0.8	-21.4	4.6	-0.5	-21.4
KOU	307.27	5.21	23.43	9.39	21.70	80.61	-17.66	142.62	-5.1	1.7	-2.0	-4.4	3.1	-2.0
MBO	343.03	14.38	57.83	0.70	23.99	89.30	-9.25	173.83	1.0	1.8	4.9	1.3	1.6	4.9
MUT	121.02	14.37	-167.47	7.15	8.97	82.85	-1.12	53.58	-21.6	1.3	11.5	-21.5	1.7	11.5
PPT	210.42	-17.57	-74.71	-16.61	15.16	106.61	12.63	45.33	-5.1	8.8	10.1	-6.9	7.4	10.1
SJG	293.85	18.11	10.50	28.08	20.84	61.92	-12.32	134.28	-3.8	1.4	2.6	-3.5	2.2	2.6
TAN	47.55	-18.92	116.81	-28.78	3.93	118.78	-14.91	104.99	4.3	-0.1	-2.6	4.1	-1.2	-2.6
TND	124.95	1.29	-163.56	-6.55	9.24	96.55	1.19	42.66	-13.5	-1.3	-8.1	-13.5	-1.6	-8.1
TSU	17.70	-19.22	86.87	-30.29	1.93	120.29	-10.64	127.33	-4.9	-5.9	1.6	-5.9	-4.9	1.6
2001	11	24	00	58	00	60	16
AAE	38.77	9.03	110.61	0.60	3.53	89.40	1.49	124.33	0.6	-0.6	-1.2	0.6	-0.6	-1.2
API	188.22	-13.80	-97.45	-15.56	13.66	105.56	11.47	25.77	8.8	-10.3	-3.9	10.7	-8.4	-3.9
BIK	136.05	-1.08	-152.34	-9.18	10.00	99.18	2.94	32.06	-16.4	-5.6	7.1	-16.1	-6.5	7.1
BNG	18.57	4.33	90.26	-6.21	2.17	96.21	-0.84	141.07	-2.1	-1.3	-0.5	-2.1	-1.3	-0.5
DRW	130.90	-12.40	-156.94	-21.48	9.69	111.48	3.48	30.99	-9.2	-0.4	-18.2	-9.1	-0.9	-18.2
GUA	144.87	13.59	-144.13	6.19	10.55	83.81	1.50	38.11	-6.0	-5.7	5.3	-5.8	-5.8	5.3
HUA	284.67	-12.05	-3.64	0.51	19.91	89.49	-0.67	114.78	-9.8	2.8	0.3	-9.8	2.9	0.3
KDU	132.47	-12.69	-155.29	-21.78	9.80	111.78	3.79	29.45	4.5	-0.0	-21.5	4.4	0.3	-21.5
KOU	307.27	5.21	23.43	9.39	21.72	80.61	-17.66	142.84	-4.8	0.7	-2.0	-4.4	2.1	-2.0
MBO	343.03	14.38	57.83	0.70	0.01	89.30	-9.25	173.80	1.2	0.8	4.9	1.3	0.6	4.9
MUT	121.02	14.37	-167.47	7.15	8.99	82.85	-1.12	53.39	-21.7	1.5	11.5	-21.7	1.9	11.5
PPT	210.42	-17.57	-74.71	-16.61	15.18	106.61	12.63	45.56	-4.7	8.9	9.3	-6.5	7.7	9.3
SJG	293.85	18.11	10.50	28.08	20.86	61.92	-12.32	134.52	-3.8	1.3	2.6	-3.4	2.1	2.6
TAN	47.55	-18.92	116.81	-28.78	3.94	118.78	-14.91	104.78	4.2	-0.0	-2.6	4.1	-1.1	-2.6
TND	124.95	1.29	-163.56	-6.55	9.25	96.55	1.19	42.45	-13.7	-0.4	-8.1	-13.7	-0.7	-8.1
TSU	17.70	-19.22	86.87	-30.29	1.95	120.29	-10.64	127.16	-5.9	-5.9	0.6	-6.9	-4.7	0.6
2001	11	24	00	59	00	60	16
AAE	38.77	9.03	110.61	0.60	3.55	89.40	1.49	124.09	0.6	-0.6	-1.2	0.6	-0.6	-1.2
API	188.22	-13.80	-97.45	-15.56	13.68	105.56	11.47	25.99	9.0	-10.3	-3.9	10.9	-8.3	-3.9
BIK	136.05	-1.08	-152.34	-9.18	10.02	99.18	2.94	31.87	-16.7	-5.2	7.2	-16.4	-6.1	7.2
BNG	18.57	4.33	90.26	-6.21	2.19	96.21	-0.84	140.85	-3.1	-0.3	0.5	-3.1	-0.3	0.5
DRW	130.90	-12.40	-156.94	-21.48	9.71	111.48	3.48	30.76	-8.6	0.8	-18.2	-8.6	0.2	-18.2
GUA	144.87	13.59	-144.13	6.19	10.57	83.81	1.50	38.00	-7.1	-5.7	5.4	-6.9	-5.9	5.4
HUA	284.67	-12.05	-3.64	0.51	19.93	89.49	-0.67	115.00	-10.8	2.7	0.3	-10.7	2.8	0.3
KDU	132.47	-12.69	-155.29	-21.78	9.82	111.78	3.79	29.22	4.3	0.7	-21.6	4.3	1.0	-21.6
KOU	307.27	5.21	23.43	9.39	21.74	80.61	-17.66	143.06	-4.8	0.7	-1.0	-4.4	2.1	-1.0
MBO	343.03	14.38	57.83	0.70	0.03	89.30	-9.25	173.76	0.2	0.6	4.9	0.3	0.6	4.9
MUT	121.02	14.37	-167.47	7.15	9.01	82.85	-1.12	53.21	-21.9	1.6	11.5	-21.9	2.0	11.5
PPT	210.42	-17.57	-74.71	-16.61	15.19	106.61	12.63	45.80	-5.5	8.3	9.4	-7.2	6.9	9.4
SJG	293.85	18.11	10.50	28.08	20.87	61.92	-12.32	134.75	-3.8	1.3	2.6	-3.4	2.1	2.6
TAN	47.55	-18.92	116.81	-28.78	3.96	118.78	-14.91	104.57	3.0	0.7	-2.6	3.1	-0.1	-2.6
TND	124.95	1.29	-163.56	-6.55	9.27	96.55	1.19	42.24	-14.0	-0.5	-9.0	-13.9	-0.8	-9.0
TSU	17.70	-19.22	86.87	-30.29	1.97	120.29	-10.64	127.00	-5.9	-5.4	0.5	-6.8	-4.3	0.5
2001	11	24	01	00	00	60	16
AAE	38.77	9.03	110.61	0.60	3.57	89.40	1.49	123.86	0.6	-0.6	-1.2	0.7	-0.6	-1.2
API	188.22	-13.80	-97.45	-15.56	13.70	105.56	11.47	26.23	8.2	-10.3	-3.9	10.1	-8.5	-3.9
BIK	136.05	-1.08	-152.34	-9.18	10.04	99.18	2.94	31.67	-17.4	-5.3	7.4	-17.1	-6.2	7.4
BNG	18.57	4.33	90.26	-6.21	2.21	96.21	-0.84	140.63	-3.1	-0.3	0.5	-3.1	-0.3	0.5
DRW	130.90	-12.40	-156.94	-21.48	9.73	111.48	3.48	30.53	-8.8	0.8	-17.9	-8.8	0.2	-17.9
GUA	144.87	13.59	-144.13	6.19	10.58	83.81	1.50	37.89	-7.2	-6.8	5.5	-7.0	-7.0	5.5
HUA	284.67	-12.05	-3.64	0.51	19.95	89.49	-0.67	115.21	-10.7	1.7	0.2	-10.7	1.8	0.2
KDU	132.47	-12.69	-155.29	-21.78	9.84	111.78	3.79	28.99	4.2	0.5	-21.7	4.1	0.8	-21.7
KOU	307.27	5.21	23.43	9.39	21.75	80.61	-17.66	143.28	-4.8	0.7	-1.0	-4.3	2.1	-1.0
MBO	343.03	14.38	57.83	0.70	0.05	89.30	-9.25	173.72	0.3	0.6	3.9	0.4	0.6	3.9
MUT	121.02	14.37	-167.47	7.15	9.03	82.85	-1.12	53.02	-22.2	1.0	11.1	-22.1	1.4	11.1
PPT	210.42	-17.57	-74.71	-16.61	15.21	106.61	12.63	46.03	-5.6	8.6	9.5	-7.3	7.2	9.5
SJG	293.85	18.11	10.50	28.08	20.89	61.92	-12.32	134.98	-3.8	1.3	2.5	-3.4	2.1	2.5
TAN	47.55	-18.92	116.81	-28.78	3.98	118.78	-14.91	104.36	3.0	0.8	-2.6	3.1	-0.0	-2.6
TND	124.95	1.29	-163.56	-6.55	9.29	96.55	1.19	42.03	-14.2	-0.6	-9.0	-14.2	-0.9	-9.0
TSU	17.70	-19.22	86.87	-30.29	1.98	120.29	-10.64	126.84	-6.9	-5.9	0.5	-7.9	-4.5	0.5
2001	11	24	01	01	00	60	16
AAE	38.77	9.03	110.61	0.60	3.58	89.40	1.49	123.62	0.6	-0.5	-0.2	0.7	-0.5	-0.2
API	188.22	-13.80	-97.45	-15.56	13.71	105.56	11.47	26.46	8.3	-10.3	-4.0	10.2	-8.4	-4.0
BIK	136.05	-1.08	-152.34	-9.18	10.05	99.18	2.94	31.48	-18.1	-5.6	7.5	-17.8	-6.5	7.5
BNG	18.57	4.33	90.26	-6.21	2.23	96.21	-0.84	140.41	-3.1	-0.3	0.5	-3.1	-0.2	0.5
DRW	130.90	-12.40	-156.94	-21.48	9.75	111.48	3.48	30.30	-9.8	-0.3	-17.4	-9.8	-0.9	-17.4
GUA	144.87	13.59	-144.13	6.19	10.60	83.81	1.50	37.79	-8.3	-6.8	5.6	-8.1	-7.0	5.6
HUA	284.67	-12.05	-3.64	0.51	19.97	89.49	-0.67	115.42	-10.7	1.6	0.2	-10.7	1.7	0.2
KDU	132.47	-12.69	-155.29	-21.78	9.86	111.78	3.79	28.76	4.0	0.3	-21.9	3.9	0.5	-21.9
KOU	307.27	5.21	23.43	9.39	21.77	80.61	-17.66	143.50	-4.7	0.7	-1.0	-4.3	2.1	-1.0
MBO	343.03	14.38	57.83	0.70	0.07	89.30	-9.25	173.66	0.3	0.6	3.9	0.4	0.6	3.9
