PPT	210.42	-17.57	-74.79	-16.58	1.99	106.58	12.58	151.41	-15.2	1.0	-4.2	-15.1	-2.4	-4.2
TAN	47.55	-18.92	116.76	-28.84	14.76	118.84	-14.78	50.53	-19.5	-8.0	0.3	-20.9	-2.8	0.3
TWN	146.82	-19.27	-139.26	-28.29	21.69	118.29	7.82	142.36	-14.0	-5.6	-1.9	-13.1	-7.5	-1.9
2000	04	06	11	50	00	60	12
ABG	72.87	18.62	145.26	12.05	16.68	77.95	-1.03	68.76	-17.2	4.6	3.9	-17.1	4.9	3.9
API	188.22	-13.80	-97.52	-15.54	0.49	105.54	11.49	171.26	-24.9	-4.7	1.3	-23.5	-9.6	1.3
ASC	345.62	-7.95	55.96	-10.12	10.72	100.12	-17.31	22.73	-15.3	15.0	3.4	-10.1	18.9	3.4
BIK	136.05	-1.08	-152.41	-9.15	20.83	99.15	2.96	132.77	-17.4	0.1	1.8	-17.4	-0.8	1.8
BNG	18.57	4.33	90.21	-4.91	13.01	94.91	-0.99	15.59	-36.5	-0.6	-13.3	-36.5	-0.0	-13.3
GUA	144.87	13.59	-144.20	6.20	21.38	83.80	1.53	136.99	-29.1	-2.3	1.8	-29.0	-3.0	1.8
HUA	284.67	-12.05	-3.70	0.60	6.75	89.40	-0.45	80.16	6.0	9.5	3.8	6.0	9.4	3.8
MBO	343.03	14.38	57.84	0.19	10.85	89.81	-9.48	21.15	8.5	3.9	-8.6	9.1	2.5	-8.6
MUT	121.02	14.37	-167.54	7.11	19.82	82.89	-1.07	114.96	-27.7	-0.3	7.3	-27.7	0.2	7.3
PPT	210.42	-17.57	-74.79	-16.58	2.01	106.58	12.58	151.19	-15.3	1.0	-4.2	-15.1	-2.4	-4.2
TAN	47.55	-18.92	116.76	-28.84	14.78	118.84	-14.78	50.74	-19.6	-6.9	0.3	-20.7	-1.7	0.3
TWN	146.82	-19.27	-139.26	-28.29	21.71	118.29	7.82	142.59	-15.0	-5.4	-1.7	-14.1	-7.4	-1.7
2000	04	06	11	51	00	60	12
ABG	72.87	18.62	145.26	12.05	16.69	77.95	-1.03	69.00	-18.0	5.7	3.9	-17.9	6.0	3.9
API	188.22	-13.80	-97.52	-15.54	0.51	105.54	11.49	171.12	-24.9	-4.7	1.3	-23.5	-9.6	1.3
ASC	345.62	-7.95	55.96	-10.12	10.74	100.12	-17.31	22.54	-14.5	15.1	2.3	-9.3	18.7	2.3
BIK	136.05	-1.08	-152.41	-9.15	20.85	99.15	2.96	133.02	-18.0	0.2	2.0	-18.0	-0.7	2.0
BNG	18.57	4.33	90.21	-4.91	13.02	94.91	-0.99	15.84	-36.3	-0.7	-13.3	-36.3	-0.0	-13.3
GUA	144.87	13.59	-144.20	6.20	21.40	83.80	1.53	137.21	-29.9	-3.3	1.8	-29.8	-4.1	1.8
HUA	284.67	-12.05	-3.70	0.60	6.76	89.40	-0.45	79.92	7.6	10.5	3.9	7.7	10.4	3.9
MBO	343.03	14.38	57.84	0.19	10.87	89.81	-9.48	20.92	7.5	4.1	-9.4	8.1	2.8	-9.4
MUT	121.02	14.37	-167.54	7.11	19.84	82.89	-1.07	115.19	-27.5	-0.2	7.2	-27.5	0.3	7.2
PPT	210.42	-17.57	-74.79	-16.58	2.02	106.58	12.58	150.96	-16.4	0.2	-4.2	-16.1	-3.4	-4.2
TAN	47.55	-18.92	116.76	-28.84	14.79	118.84	-14.78	50.95	-19.2	-7.8	0.4	-20.5	-2.6	0.4
TWN	146.82	-19.27	-139.26	-28.29	21.73	118.29	7.82	142.82	-16.0	-5.2	-1.6	-15.1	-7.3	-1.6
2000	04	06	11	52	00	60	12
ABG	72.87	18.62	145.26	12.05	16.71	77.95	-1.03	69.23	-16.9	5.7	4.0	-16.8	6.0	4.0
API	188.22	-13.80	-97.52	-15.54	0.52	105.54	11.49	170.97	-25.9	-4.7	1.3	-24.4	-9.8	1.3
ASC	345.62	-7.95	55.96	-10.12	10.76	100.12	-17.31	22.35	-14.6	15.0	2.2	-9.5	18.6	2.2
BIK	136.05	-1.08	-152.41	-9.15	20.86	99.15	2.96	133.26	-18.1	0.2	1.9	-18.1	-0.7	1.9
BNG	18.57	4.33	90.21	-4.91	13.04	94.91	-0.99	16.08	-36.1	-0.7	-13.2	-36.1	-0.1	-13.2
GUA	144.87	13.59	-144.20	6.20	21.41	83.80	1.53	137.43	-29.8	-3.3	2.8	-29.7	-4.1	2.8
HUA	284.67	-12.05	-3.70	0.60	6.78	89.40	-0.45	79.68	5.2	9.5	4.9	5.3	9.4	4.9
MBO	343.03	14.38	57.84	0.19	10.88	89.81	-9.48	20.69	7.4	4.4	-10.1	8.1	3.1	-10.1
MUT	121.02	14.37	-167.54	7.11	19.86	82.89	-1.07	115.43	-27.5	-0.0	7.2	-27.5	0.5	7.2
PPT	210.42	-17.57	-74.79	-16.58	2.04	106.58	12.58	150.74	-16.5	0.2	-4.2	-16.1	-3.4	-4.2
TAN	47.55	-18.92	116.76	-28.84	14.81	118.84	-14.78	51.17	-19.0	-7.7	0.4	-20.3	-2.5	0.4
TWN	146.82	-19.27	-139.26	-28.29	21.74	118.29	7.82	143.05	-16.4	-4.9	-1.5	-15.6	-7.1	-1.5
2000	04	06	11	53	00	60	12
ABG	72.87	18.62	145.26	12.05	16.73	77.95	-1.03	69.47	-17.7	5.7	4.0	-17.6	6.0	4.0
API	188.22	-13.80	-97.52	-15.54	0.54	105.54	11.49	170.82	-25.9	-4.7	1.3	-24.4	-9.8	1.3
ASC	345.62	-7.95	55.96	-10.12	10.77	100.12	-17.31	22.17	-15.7	14.5	3.1	-10.6	18.5	3.1
BIK	136.05	-1.08	-152.41	-9.15	20.88	99.15	2.96	133.51	-18.2	0.3	1.9	-18.2	-0.6	1.9
BNG	18.57	4.33	90.21	-4.91	13.06	94.91	-0.99	16.33	-36.9	-0.7	-14.1	-36.9	-0.1	-14.1
GUA	144.87	13.59	-144.20	6.20	21.43	83.80	1.53	137.65	-29.7	-3.3	2.7	-29.6	-4.1	2.7
HUA	284.67	-12.05	-3.70	0.60	6.79	89.40	-0.45	79.44	1.8	8.4	3.9	1.9	8.4	3.9
MBO	343.03	14.38	57.84	0.19	10.90	89.81	-9.48	20.46	6.6	3.5	-9.9	7.1	2.4	-9.9
MUT	121.02	14.37	-167.54	7.11	19.87	82.89	-1.07	115.66	-27.9	0.2	7.1	-27.9	0.7	7.1
PPT	210.42	-17.57	-74.79	-16.58	2.06	106.58	12.58	150.51	-16.5	0.2	-4.3	-16.1	-3.4	-4.3
TAN	47.55	-18.92	116.76	-28.84	14.83	118.84	-14.78	51.38	-20.1	-6.8	0.4	-21.1	-1.5	0.4
TWN	146.82	-19.27	-139.26	-28.29	21.76	118.29	7.82	143.28	-16.5	-4.8	-1.4	-15.7	-7.0	-1.4
2000	04	06	11	54	00	60	12
ABG	72.87	18.62	145.26	12.05	16.74	77.95	-1.03	69.71	-18.6	5.6	4.0	-18.4	6.0	4.0
API	188.22	-13.80	-97.52	-15.54	0.56	105.54	11.49	170.66	-25.9	-4.7	1.3	-24.4	-9.8	1.3
ASC	345.62	-7.95	55.96	-10.12	10.79	100.12	-17.31	21.98	-18.0	14.7	1.9	-12.8	19.4	1.9
BIK	136.05	-1.08	-152.41	-9.15	20.90	99.15	2.96	133.76	-18.9	0.4	2.2	-18.9	-0.6	2.2
BNG	18.57	4.33	90.21	-4.91	13.07	94.91	-0.99	16.58	-37.7	-0.8	-14.0	-37.7	-0.1	-14.0
GUA	144.87	13.59	-144.20	6.20	21.44	83.80	1.53	137.86	-30.6	-2.3	2.7	-30.5	-3.1	2.7
HUA	284.67	-12.05	-3.70	0.60	6.81	89.40	-0.45	79.20	-1.6	7.4	3.9	-1.5	7.4	3.9
MBO	343.03	14.38	57.84	0.19	10.91	89.81	-9.48	20.24	5.5	3.6	-10.7	6.1	2.7	-10.7
MUT	121.02	14.37	-167.54	7.11	19.89	82.89	-1.07	115.89	-30.0	-0.1	6.2	-30.0	0.5	6.2
PPT	210.42	-17.57	-74.79	-16.58	2.07	106.58	12.58	150.28	-16.5	0.2	-4.3	-16.1	-3.4	-4.3
TAN	47.55	-18.92	116.76	-28.84	14.84	118.84	-14.78	51.59	-20.9	-6.9	0.5	-21.9	-1.4	0.5
TWN	146.82	-19.27	-139.26	-28.29	21.77	118.29	7.82	143.50	-17.1	-4.9	-1.3	-16.2	-7.1	-1.3
2000	04	06	11	55	00	60	12
ABG	72.87	18.62	145.26	12.05	16.76	77.95	-1.03	69.94	-21.4	6.7	5.1	-21.3	7.1	5.1
API	188.22	-13.80	-97.52	-15.54	0.57	105.54	11.49	170.50	-26.9	-5.7	2.3	-25.2	-11.0	2.3
ASC	345.62	-7.95	55.96	-10.12	10.80	100.12	-17.31	21.80	-19.4	15.3	1.8	-14.0	20.3	1.8
BIK	136.05	-1.08	-152.41	-9.15	20.91	99.15	2.96	134.01	-20.6	0.3	2.8	-20.6	-0.8	2.8
BNG	18.57	4.33	90.21	-4.91	13.09	94.91	-0.99	16.82	-40.4	0.2	-13.9	-40.4	0.9	-13.9
GUA	144.87	13.59	-144.20	6.20	21.46	83.80	1.53	138.08	-31.5	-2.3	2.7	-31.4	-3.1	2.7
HUA	284.67	-12.05	-3.70	0.60	6.83	89.40	-0.45	78.96	-4.0	6.3	3.9	-4.0	6.4	3.9
MBO	343.03	14.38	57.84	0.19	10.93	89.81	-9.48	20.01	2.5	3.4	-10.5	3.1	2.9	-10.5
MUT	121.02	14.37	-167.54	7.11	19.90	82.89	-1.07	116.13	-32.2	-1.1	4.7	-32.2	-0.5	4.7
PPT	210.42	-17.57	-74.79	-16.58	2.09	106.58	12.58	150.06	-16.5	0.2	-4.3	-16.2	-3.4	-4.3
TAN	47.55	-18.92	116.76	-28.84	14.86	118.84	-14.78	51.81	-23.8	-6.6	0.5	-24.7	-0.3	0.5
TWN	146.82	-19.27	-139.26	-28.29	21.79	118.29	7.82	143.73	-18.4	-5.0	-1.1	-17.6	-7.5	-1.1
2000	04	06	11	56	00	60	12
ABG	72.87	18.62	145.26	12.05	16.77	77.95	-1.03	70.18	-23.2	7.8	6.1	-23.1	8.2	6.1
API	188.22	-13.80	-97.52	-15.54	0.59	105.54	11.49	170.34	-27.9	-5.7	2.3	-26.2	-11.2	2.3
ASC	345.62	-7.95	55.96	-10.12	10.82	100.12	-17.31	21.61	-19.8	16.1	2.7	-14.1	21.2	2.7
BIK	136.05	-1.08	-152.41	-9.15	20.93	99.15	2.96	134.25	-22.1	0.5	3.2	-22.1	-0.7	3.2
BNG	18.57	4.33	90.21	-4.91	13.10	94.91	-0.99	17.07	-42.2	1.1	-12.8	-42.2	1.8	-12.8
GUA	144.87	13.59	-144.20	6.20	21.48	83.80	1.53	138.30	-33.3	-2.3	3.7	-33.3	-3.2	3.7
HUA	284.67	-12.05	-3.70	0.60	6.84	89.40	-0.45	78.71	-3.4	6.3	3.9	-3.4	6.3	3.9
MBO	343.03	14.38	57.84	0.19	10.95	89.81	-9.48	19.78	-0.6	4.2	-11.3	0.1	4.2	-11.3
MUT	121.02	14.37	-167.54	7.11	19.92	82.89	-1.07	116.36	-33.4	-1.1	3.7	-33.4	-0.5	3.7
PPT	210.42	-17.57	-74.79	-16.58	2.10	106.58	12.58	149.83	-17.5	0.4	-4.3	-17.2	-3.5	-4.3
TAN	47.55	-18.92	116.76	-28.84	14.87	118.84	-14.78	52.02	-24.6	-6.8	0.6	-25.5	-0.2	0.6
TWN	146.82	-19.27	-139.26	-28.29	21.81	118.29	7.82	143.96	-20.5	-4.8	-0.7	-19.6	-7.6	-0.7
2000	04	06	11	57	00	60	12
ABG	72.87	18.62	145.26	12.05	16.79	77.95	-1.03	70.42	-23.1	7.8	6.1	-22.9	8.2	6.1
API	188.22	-13.80	-97.52	-15.54	0.60	105.54	11.49	170.17	-28.9	-5.7	3.3	-27.1	-11.4	3.3
ASC	345.62	-7.95	55.96	-10.12	10.84	100.12	-17.31	21.43	-18.9	16.2	3.5	-13.3	21.1	3.5
BIK	136.05	-1.08	-152.41	-9.15	20.94	99.15	2.96	134.50	-23.2	0.5	3.4	-23.2	-0.7	3.4
BNG	18.57	4.33	90.21	-4.91	13.12	94.91	-0.99	17.32	-43.0	2.1	-12.7	-43.0	2.8	-12.7
GUA	144.87	13.59	-144.20	6.20	21.49	83.80	1.53	138.52	-34.2	-3.4	3.6	-34.1	-4.3	3.6
HUA	284.67	-12.05	-3.70	0.60	6.86	89.40	-0.45	78.47	-2.9	6.3	4.0	-2.8	6.3	4.0
MBO	343.03	14.38	57.84	0.19	10.96	89.81	-9.48	19.56	-2.8	5.1	-11.2	-1.9	5.5	-11.2
MUT	121.02	14.37	-167.54	7.11	19.94	82.89	-1.07	116.60	-33.7	-1.2	3.4	-33.8	-0.6	3.4
PPT	210.42	-17.57	-74.79	-16.58	2.12	106.58	12.58	149.60	-18.7	-0.4	-4.3	-18.2	-4.5	-4.3
TAN	47.55	-18.92	116.76	-28.84	14.89	118.84	-14.78	52.24	-25.4	-6.9	0.6	-26.3	-0.2	0.6
TWN	146.82	-19.27	-139.26	-28.29	21.82	118.29	7.82	144.19	-21.9	-4.5	-0.5	-21.1	-7.5	-0.5
2000	04	06	11	58	00	60	12
ABG	72.87	18.62	145.26	12.05	16.81	77.95	-1.03	70.65	-23.9	7.8	6.2	-23.8	8.2	6.2
API	188.22	-13.80	-97.52	-15.54	0.62	105.54	11.49	170.00	-29.9	-5.7	3.3	-28.1	-11.6	3.3
ASC	345.62	-7.95	55.96	-10.12	10.85	100.12	-17.31	21.25	-19.0	16.0	2.4	-13.4	21.0	2.4
BIK	136.05	-1.08	-152.41	-9.15	20.96	99.15	2.96	134.75	-23.9	0.5	3.3	-23.9	-0.7	3.3
BNG	18.57	4.33	90.21	-4.91	13.14	94.91	-0.99	17.56	-43.8	2.0	-12.7	-43.7	2.8	-12.7
GUA	144.87	13.59	-144.20	6.20	21.51	83.80	1.53	138.73	-35.1	-3.4	3.6	-35.0	-4.3	3.6
HUA	284.67	-12.05	-3.70	0.60	6.87	89.40	-0.45	78.23	-1.3	6.2	4.0	-1.3	6.2	4.0
MBO	343.03	14.38	57.84	0.19	10.98	89.81	-9.48	19.33	-3.8	5.2	-11.0	-2.9	5.8	-11.0
MUT	121.02	14.37	-167.54	7.11	19.95	82.89	-1.07	116.83	-33.5	-1.5	3.6	-33.5	-0.8	3.6
PPT	210.42	-17.57	-74.79	-16.58	2.13	106.58	12.58	149.38	-19.7	-0.3	-4.4	-19.2	-4.5	-4.4
TAN	47.55	-18.92	116.76	-28.84	14.90	118.84	-14.78	52.45	-25.3	-6.8	0.7	-26.1	-0.1	0.7
TWN	146.82	-19.27	-139.26	-28.29	21.84	118.29	7.82	144.41	-23.3	-4.2	-0.3	-22.5	-7.3	-0.3
2000	04	06	11	59	00	60	12
ABG	72.87	18.62	145.26	12.05	16.82	77.95	-1.03	70.89	-22.8	7.8	6.2	-22.6	8.2	6.2
API	188.22	-13.80	-97.52	-15.54	0.64	105.54	11.49	169.82	-29.9	-5.7	2.3	-28.1	-11.6	2.3
ASC	345.62	-7.95	55.96	-10.12	10.87	100.12	-17.31	21.07	-19.1	15.9	3.3	-13.5	20.9	3.3
BIK	136.05	-1.08	-152.41	-9.15	20.98	99.15	2.96	135.00	-23.7	0.5	2.9	-23.7	-0.7	2.9
BNG	18.57	4.33	90.21	-4.91	13.15	94.91	-0.99	17.81	-43.5	2.0	-13.6	-43.5	2.7	-13.6
GUA	144.87	13.59	-144.20	6.20	21.52	83.80	1.53	138.95	-35.0	-3.4	3.6	-34.9	-4.3	3.6
HUA	284.67	-12.05	-3.70	0.60	6.89	89.40	-0.45	77.99	-2.8	6.2	4.0	-2.7	6.2	4.0
MBO	343.03	14.38	57.84	0.19	10.99	89.81	-9.48	19.11	-4.8	5.4	-9.8	-3.8	6.1	-9.8
MUT	121.02	14.37	-167.54	7.11	19.97	82.89	-1.07	117.06	-32.7	-0.1	4.9	-32.6	0.5	4.9
PPT	210.42	-17.57	-74.79	-16.58	2.15	106.58	12.58	149.15	-19.9	-1.2	-4.4	-19.2	-5.6	-4.4
TAN	47.55	-18.92	116.76	-28.84	14.92	118.84	-14.78	52.67	-24.8	-7.6	0.7	-26.0	-1.0	0.7
TWN	146.82	-19.27	-139.26	-28.29	21.85	118.29	7.82	144.64	-23.7	-4.0	-0.2	-23.0	-7.2	-0.2
2000	04	06	12	00	00	60	12
ABG	72.87	18.62	145.26	12.05	16.84	77.95	-1.03	71.13	-22.6	6.7	5.2	-22.5	7.1	5.2
API	188.22	-13.80	-97.52	-15.54	0.65	105.54	11.49	169.65	-28.8	-5.7	2.3	-27.1	-11.4	2.3
ASC	345.62	-7.95	55.96	-10.12	10.88	100.12	-17.31	20.89	-19.2	15.7	3.2	-13.7	20.8	3.2
BIK	136.05	-1.08	-152.41	-9.15	20.99	99.15	2.96	135.24	-23.0	0.5	2.3	-23.0	-0.7	2.3
